level,grammar,listening,vocab,g_gap,l_gap,v_gap,trend_g,trend_l,trend_v,weak_grammar,weak_listening,weak_vocab,severity
2.0,0.21753244,0.03477541,0.31302834,-0.02908704,0.15367,-0.124582954,-0.20941521,-0.22115448,0.031902257,1,0,1,2
1.0,0.079419374,0.031751383,0.014202733,-0.03762821,0.010039781,0.02758843,-0.016015517,-0.20905238,-0.06587541,0,1,1,2
2.0,0.2075442,0.22885309,0.12435733,-0.020625988,-0.041934893,0.06256088,-0.19540925,0.070292756,0.20003895,1,1,0,2
4.0,0.7089466,0.37936863,0.5936034,-0.14830704,0.1812709,-0.03296385,-0.08874229,0.06218731,-0.104228474,0,1,0,1
4.0,0.6398773,0.670265,0.49895015,-0.036846496,-0.0672342,0.1040807,0.027747726,-0.06258775,0.15407664,0,0,1,1
3.0,0.5918025,0.32022697,0.43359688,-0.14326037,0.12831514,0.014945242,-0.017380344,-0.0731504,-0.022006964,1,0,1,1
1.0,0.24545065,0.0,0.08387496,-0.13567545,0.1097752,0.02590024,-0.12053941,-0.06760504,-0.09087918,1,1,1,2
3.0,0.54807657,0.4855959,0.41700214,-0.064518355,-0.0020377103,0.066556066,-0.066114865,-0.0020498517,-0.124047615,0,1,1,1
3.0,0.39357454,0.6413815,0.38005453,0.07809567,-0.1697113,0.09161564,0.06043983,0.07090752,-0.15664776,1,1,1,1
4.0,0.60885274,0.6082063,0.5363163,-0.024394294,-0.023747822,0.048142117,-0.013199221,-0.056954343,-0.08631285,0,0,0,1
4.0,0.6925709,0.7067627,0.85869807,0.06010632,0.045914523,-0.10602084,-0.016837532,-0.18016349,-0.082004175,0,0,0,1
3.0,0.4130394,0.4993388,0.73029405,0.13451803,0.048218604,-0.18273662,0.06875626,-0.03718133,-0.05701209,1,0,0,1
3.0,0.549968,0.5254623,0.4695194,-0.03498475,-0.010479088,0.045463834,0.057324283,-0.10142849,-0.098728776,0,1,0,1
6.0,0.9296321,0.69583905,0.81675065,-0.11555817,0.11823488,-0.0026767103,-0.042379566,0.117751986,0.08460187,1,0,0,0
5.0,0.978056,0.9723133,0.7701512,-0.07121586,-0.0654731,0.13668896,0.05538235,-0.048483104,-0.11311119,0,1,0,0
3.0,0.7506508,0.5708086,0.69294095,-0.079184026,0.10065818,-0.021474158,-0.03561809,0.09717879,-0.09100355,0,0,1,1
3.0,0.26034498,0.82009786,0.33717245,0.21219344,-0.34755942,0.13536598,-0.02709029,-0.019373141,-0.053641424,0,0,1,2
1.0,0.18131348,0.0,0.0,-0.12087566,0.06043783,0.06043783,-0.21408767,-0.117402025,-0.13165385,0,1,1,2
6.0,0.99689716,0.82081395,0.6843172,-0.16288775,0.013195499,0.14969225,-0.05877202,0.105697036,0.07832023,0,0,0,0
2.0,0.5416494,0.36673528,0.3412744,-0.12509637,0.049817756,0.07527862,-0.012790222,-0.113594934,-0.13377407,1,1,1,2
2.0,0.22388251,0.45414084,0.18394342,0.06343974,-0.16681857,0.10337883,-0.14164498,-0.03126409,-0.0694454,1,1,1,2
6.0,0.92575294,0.9475536,0.85275126,-0.017067024,-0.03886763,0.055934656,-0.032942135,-0.038745187,-0.05154986,0,0,0,0
4.0,0.8006045,0.7215293,1.0,0.040106744,0.11918196,-0.1592887,-0.1692272,-0.09435138,-0.03989443,1,0,0,0
1.0,0.09165964,0.20386145,0.0,0.0068473853,-0.10535441,0.098507024,0.0295487,-0.019428825,0.1663862,1,1,1,2
1.0,0.49831754,0.38986585,0.32286373,-0.094635166,0.0138165215,0.080818646,0.115431026,-0.10194667,0.090787835,1,1,1,2
1.0,0.088011004,0.20371504,0.21830045,0.08199783,-0.033706214,-0.048291612,-0.14804494,-0.12674615,0.008747967,1,1,0,2
4.0,0.5750349,0.63067824,0.69774795,0.059452094,0.0038088162,-0.06326091,-0.17615704,-0.042229895,0.0056222333,0,1,1,1
1.0,0.0,0.21678601,0.244104,0.15363,-0.06315601,-0.090473995,0.0076246806,-0.10048017,0.14585866,1,1,1,2
6.0,0.8210798,0.8212367,0.95152116,0.04353278,0.043375816,-0.086908594,0.019295478,-0.056744013,-0.02094336,0,0,0,0
6.0,1.0,1.0,0.7276214,-0.090792865,-0.090792865,0.18158573,0.044770107,-0.018673994,-0.039568838,0,0,0,0
3.0,0.55144155,0.44722027,0.572625,-0.027679263,0.07654199,-0.04886273,0.04637038,0.027566703,-0.031626355,1,1,0,1
4.0,0.49784663,0.7948071,0.8677941,0.22230265,-0.07465778,-0.14764486,-0.0076322295,-0.059652768,-0.023183784,0,0,0,1
2.0,0.48494798,0.58995545,0.4922936,0.037451044,-0.067556456,0.030105408,0.111594595,-0.15779647,0.0055092466,0,1,0,1
1.0,0.0,0.0,0.083413504,0.027804501,0.027804501,-0.055609003,0.09790643,-0.0040809046,-0.043602515,1,0,1,2
4.0,0.8393901,0.2982458,0.6311695,-0.24978831,0.291356,-0.041567694,0.18025547,-0.09581891,-0.2319601,0,1,0,1
1.0,0.23092344,0.20108403,0.3558917,0.031709615,0.061549034,-0.09325865,0.16015653,-0.015599639,-0.015562598,1,1,1,2
1.0,0.502247,0.33890945,0.34854248,-0.10568068,0.05765686,0.04802382,-0.09777579,0.069266155,0.01203314,1,1,1,1
2.0,0.0,0.031154586,0.04250633,0.024553638,-0.0066009476,-0.01795269,0.061681464,-0.0533831,-0.005721811,1,1,1,2
1.0,0.22656058,0.26886028,0.2886088,0.03478264,-0.007517077,-0.027265564,-0.02340059,-0.12907308,-0.108008444,1,1,1,1
3.0,0.7422123,0.813052,0.58742374,-0.027982965,-0.09882264,0.1268056,-0.20357056,-0.03846093,-0.16660616,0,0,1,1
4.0,0.8527239,0.9898498,1.0,0.094800666,-0.042325247,-0.052475415,0.03912426,-0.084713615,0.10960616,1,0,0,0
5.0,0.95127416,1.0,1.0,0.03248389,-0.016241945,-0.016241945,-0.07300283,-0.08743321,-0.03839647,0,1,0,0
4.0,0.43069223,0.66265285,0.61622775,0.13916539,-0.09279525,-0.04637013,-0.021254959,-0.06670954,-0.06385932,0,0,0,1
5.0,0.89804596,1.0,0.8667543,0.023554115,-0.07839991,0.0548458,-0.11820851,-0.12997891,-0.06655611,0,0,0,0
3.0,0.33303457,0.34222597,0.5658269,0.08066123,0.07146985,-0.15213108,0.09743496,-0.1493995,0.029082088,1,1,1,2
5.0,0.6981255,0.7403981,0.8066876,0.050278254,0.008005625,-0.05828388,-0.103768386,0.049611233,0.07499926,0,0,0,0
3.0,0.42433113,0.20764549,0.53702956,-0.034662396,0.18202323,-0.14736083,-0.10881951,-0.027740251,0.014204273,1,1,1,2
2.0,0.21715601,0.36643776,0.5214122,0.15117933,0.0018975583,-0.15307689,0.076979086,-0.007885116,0.0032327224,1,1,1,2
6.0,1.0,0.9549566,0.882257,-0.05426215,-0.009218718,0.06348087,0.027496751,0.06484069,-0.039778717,0,1,0,0
2.0,0.5909201,0.40940994,0.40002874,-0.12413383,0.05737631,0.06675752,0.15498894,-0.21766968,-0.0735802,1,1,1,1
1.0,0.024319524,0.12790935,0.0,0.026423434,-0.07716639,0.050742958,0.03881246,-0.0843466,-0.0912556,1,1,1,2
2.0,0.40821657,0.35045397,0.31228733,-0.051230617,0.0065319897,0.04469863,0.084177926,0.10521035,-0.00049376144,1,1,1,2
3.0,0.41718322,0.46937686,0.40372324,0.012911217,-0.039282423,0.026371207,-0.13740323,0.13753611,-0.083901584,1,1,1,1
3.0,0.7199066,0.52501965,0.45528308,-0.15317018,0.041716814,0.11145336,0.02298788,-0.09346646,0.027564844,1,0,1,1
3.0,0.37616795,0.3498876,0.5109161,0.036155947,0.06243627,-0.098592214,0.15430677,-0.12843466,0.03557114,1,1,1,1
5.0,0.6956962,0.8431906,0.73573226,0.06251019,-0.08498428,0.022474088,-0.12438668,-0.21874084,0.056014556,0,0,0,0
2.0,0.14727204,0.16232696,0.28964067,0.05247452,0.037419595,-0.089894116,-0.03583772,-0.092485175,-0.07910574,1,1,1,2
3.0,0.072739035,0.45807472,0.52096343,0.27785337,-0.107482314,-0.17037104,-0.050749972,0.01615965,-0.11479291,1,1,1,2
2.0,0.26272336,0.46277007,0.14012156,0.02581497,-0.17423174,0.14841677,-0.0053350143,0.05317928,-0.042415906,1,1,1,2
5.0,0.53804296,0.81683695,0.94318223,0.22797774,-0.05081622,-0.17716151,0.0520181,-0.14947456,-0.05427215,1,0,0,1
2.0,0.4924271,0.68403983,0.27210873,-0.009568538,-0.20118129,0.21074982,-0.017737214,-0.04525153,-0.10146045,1,0,1,2
1.0,0.31404832,0.25224322,0.25953978,-0.038771205,0.023033883,0.015737323,0.16259518,-0.09742586,-0.061572183,1,1,1,2
3.0,0.36016184,0.15153056,0.38629642,-0.060832232,0.14779904,-0.086966805,-0.2701972,-0.15445213,0.030972285,1,1,1,2
4.0,0.84736574,0.5321928,0.795064,-0.12249154,0.19268136,-0.07018982,-0.28223476,-0.087252,-0.09754084,0,0,0,0
5.0,0.8050049,0.95281595,1.0,0.11426873,-0.03354234,-0.08072639,-0.028923698,0.07065586,0.1624846,0,0,0,0
4.0,0.56864434,0.46919483,0.7136338,0.015179964,0.11462948,-0.12980944,0.11012814,0.02032986,0.03536766,0,0,0,1
5.0,0.61926526,0.42634323,0.80816936,-0.0013393154,0.19158271,-0.1902434,-0.032140613,-0.0017826547,-0.05789469,0,1,0,1
3.0,0.47895584,0.34971848,0.62350243,0.005103094,0.13434045,-0.13944355,-0.0704184,0.089158595,0.052163407,0,1,0,1
1.0,0.10412546,0.0,0.22654077,0.006096616,0.11022208,-0.116318695,-0.23651591,-0.070918806,-0.1264581,1,0,1,2
1.0,0.36982614,0.14567117,0.11802476,-0.15865213,0.06550285,0.09314927,-0.062025163,-0.06926065,-0.02618273,1,1,1,2
1.0,0.16200806,0.0,0.1798189,-0.04806574,0.11394232,-0.06587658,-0.09571321,-0.016632026,0.004972881,1,1,1,2
2.0,0.3030326,0.22601853,0.15186028,-0.07606213,0.0009519405,0.07511018,-0.056022573,-0.15004262,0.020937297,1,1,1,2
3.0,0.5133638,0.31996384,0.74218696,0.011807761,0.20520769,-0.21701545,-0.034708336,0.040272404,-0.029798072,0,1,0,1
3.0,0.5011845,0.689905,0.51262337,0.066719756,-0.122000694,0.05528094,0.042670257,0.025643913,-0.13341612,1,1,1,1
4.0,0.54752934,0.62056524,0.58221024,0.035905614,-0.03713031,0.0012246986,-0.06352721,0.010506911,-0.018860748,0,0,0,1
3.0,0.47554892,0.4214357,0.4945927,-0.011689811,0.0424234,-0.030733591,-0.1088536,-0.10948086,0.09839576,1,1,1,2
4.0,0.6135023,0.79584485,0.793001,0.12061371,-0.061728768,-0.05888494,-0.022850486,0.04468104,-0.081405714,1,0,0,1
4.0,0.56110615,0.5770933,0.70113754,0.05200616,0.036019053,-0.08802521,-0.0228436,0.13731626,-0.089933306,0,1,0,1
2.0,0.35311934,0.29282275,0.3146799,-0.03291202,0.027384577,0.0055274423,-0.16133727,0.010243298,-0.05862703,1,1,1,2
2.0,0.5930231,0.40139723,0.0012742596,-0.26112494,-0.06949901,0.33062395,0.020078892,-0.106102586,0.0072314544,0,1,0,2
4.0,0.74144197,0.5225512,0.6990378,-0.08709832,0.13179246,-0.044694133,-0.14445896,0.1432644,-0.12858127,0,1,0,1
4.0,0.5655153,0.6876997,0.6167028,0.05779065,-0.06439377,0.006603127,0.043583695,0.015464958,-0.08196928,0,0,0,1
2.0,0.59216976,0.3588743,0.41145936,-0.13800196,0.095293514,0.042708445,-0.079837605,0.1308088,-0.12879719,1,1,1,1
2.0,0.4672322,0.5330971,0.3057412,-0.031875357,-0.09774027,0.12961562,-0.14246695,-0.12873095,0.10538951,1,1,1,1
4.0,0.8583578,0.64384484,0.5242326,-0.1828794,0.03163359,0.15124582,0.26862365,-0.091692306,-0.116677836,0,0,1,1
4.0,0.6287296,0.39220962,0.49233705,-0.12430418,0.11221581,0.01208837,-0.00814999,0.048940707,-0.012255404,0,1,1,1
1.0,0.29025847,0.2795986,0.0,-0.10030611,-0.08964624,0.18995234,0.06653089,-0.30709022,-0.117115885,1,1,1,2
3.0,0.46146312,0.63066787,0.5160715,0.07460436,-0.09460039,0.019996027,-0.033920906,0.1611935,0.014972218,1,0,1,1
5.0,0.71668386,0.5532521,1.0,0.039961465,0.20339322,-0.2433547,0.118152924,0.09971117,0.09449101,0,1,0,1
1.0,0.0,0.29089782,0.13947234,0.14345671,-0.14744109,0.0039843735,0.025848107,-0.11383597,-0.059700593,1,1,1,2
5.0,0.98161453,0.63759995,0.83227897,-0.16445003,0.17956454,-0.015114508,-0.03350392,0.099289626,0.07124923,0,0,1,0
2.0,0.43521136,0.48367354,0.28981867,-0.032310165,-0.08077235,0.11308251,0.06646274,-0.02867405,0.020011209,1,1,1,2
3.0,0.56603956,0.41813073,0.5322039,-0.0605815,0.087327346,-0.026745843,0.093778655,-0.0550503,0.0031058544,1,1,0,1
3.0,0.4939218,0.5131356,0.42332372,-0.017128073,-0.03634191,0.053469982,-0.07222471,-0.12968233,0.060169186,1,0,1,1
1.0,0.21682052,0.054910142,0.0,-0.12624364,0.03566675,0.09057689,-0.033586722,0.054106135,0.17392366,1,1,1,2
6.0,0.838537,0.9085821,0.6636902,-0.034933876,-0.10497901,0.13991289,0.20315526,0.057060886,0.111585036,0,0,0,0
3.0,0.4577165,0.5108673,0.63341457,0.07628296,0.023132155,-0.099415116,-0.0053345067,0.0027484363,-0.17598185,1,0,0,1
6.0,1.0,0.7718476,0.7864026,-0.14724994,0.08090248,0.06634746,0.10941977,-0.1365273,-0.15109369,0,1,0,0
2.0,0.56474036,0.36206663,0.46374744,-0.10122223,0.101451516,-0.00022928312,0.063089184,0.018470861,-0.035973348,1,0,1,1
5.0,0.534308,0.86989695,0.7576374,0.18630612,-0.14928284,-0.037023284,0.09216204,0.08423,-0.21443842,0,0,0,0
6.0,0.91357327,0.68144363,0.8897665,-0.085312136,0.1468175,-0.06150538,0.09561653,0.16092563,-0.021158518,0,0,0,0
4.0,0.82539535,0.48940834,0.72058815,-0.14693141,0.18905559,-0.04212419,-0.28035975,-0.040825717,-0.16714326,0,0,0,1
2.0,0.27939188,0.32096148,0.30798507,0.023387598,-0.018182008,-0.005205589,-0.08728904,-0.09152896,-0.021675864,1,1,0,2
4.0,0.80573595,0.78437626,0.6433456,-0.06125003,-0.039890308,0.101140335,-0.03552359,-0.12047116,0.019710664,0,0,0,1
3.0,0.6051665,0.7493545,0.1844751,-0.09216781,-0.2363558,0.3285236,0.0045677633,-0.00974249,-0.055135418,1,0,1,2
6.0,0.965942,1.0,0.8101398,-0.040581416,-0.0746394,0.115220815,-0.087951064,0.08025104,-0.04052578,0,0,0,0
3.0,0.4016635,0.48384815,0.12273297,-0.06558196,-0.1477666,0.21334857,-0.036811795,0.16851991,-0.1058598,1,1,1,1
2.0,0.36197734,0.3492183,0.5422405,0.055834714,0.068593726,-0.12442844,-0.15359066,0.015956363,-0.025246974,1,1,1,1
1.0,0.22759876,0.40421876,0.5286253,0.15921552,-0.0174045,-0.14181101,-0.23795009,0.097944595,-0.14481269,1,1,1,2
4.0,0.7186367,0.62091523,0.5098192,-0.102179624,-0.0044582114,0.106637836,0.25272357,-0.002639648,-0.10970017,0,0,0,1
6.0,1.0,0.7076749,0.90020186,-0.13070774,0.16161732,-0.03090959,-0.042927187,0.05956488,0.030367726,0,0,0,0
1.0,0.13781746,0.16218583,0.0,-0.03781636,-0.062184736,0.1000011,0.08587158,-0.09492009,-0.08597217,1,1,1,2
4.0,0.8108983,0.60559756,0.74186796,-0.09144371,0.11385706,-0.022413353,0.07398032,0.00790358,-0.0590964,0,1,0,0
6.0,1.0,0.8109134,1.0,-0.063028865,0.12605773,-0.063028865,-0.0415539,-0.114165805,0.08744989,0,0,0,0
1.0,0.100013725,0.13657576,0.252767,0.0631051,0.026543071,-0.08964817,0.10288639,0.066584356,-0.048004046,1,1,1,2
1.0,0.0,0.2247755,0.0,0.07492516,-0.14985032,0.07492516,-0.13569458,0.16879144,-0.09742998,1,1,1,2
4.0,0.9718672,0.9042663,0.6389703,-0.13349928,-0.06589835,0.19939762,-0.0112940725,0.0024398672,0.05511226,0,0,0,0
4.0,0.89749926,0.84760845,0.7150518,-0.07744612,-0.027555265,0.105001375,0.052262545,-0.055299565,-0.1077038,0,0,0,0
1.0,0.19187476,0.4399194,0.21862546,0.09159845,-0.1564462,0.064847745,-0.03328841,0.35916415,-0.3551686,1,1,1,2
5.0,0.8586476,0.8956549,0.7668364,-0.018267944,-0.055275273,0.07354322,-0.024554504,0.11478875,0.12600389,0,0,0,0
3.0,0.36544165,0.5837118,0.4037474,0.0855253,-0.13274483,0.047219537,-0.22960533,0.13268314,-0.14748757,1,0,1,1
6.0,0.9186385,1.0,0.76295465,-0.024774125,-0.1061356,0.13090973,0.07651937,0.03974398,0.15422435,0,0,0,0
5.0,0.7038904,0.8949655,0.8618853,0.1163567,-0.07471847,-0.041638233,0.079619855,-0.1052797,-0.06428963,1,0,1,0
5.0,0.8837639,0.99645674,0.9812169,0.07004862,-0.042644233,-0.027404388,-0.04958117,-0.021004004,-0.19034109,0,0,0,0
3.0,0.4793242,0.5747091,0.58531964,0.06712678,-0.028258137,-0.038868647,0.06679677,-0.0106432745,-0.11725562,1,0,1,1
2.0,0.57797694,0.28628325,0.50660896,-0.12102058,0.17067315,-0.04965257,0.00011289959,-0.041624397,0.010896755,1,1,1,2
3.0,0.4351132,0.573429,0.56019795,0.087800175,-0.05051561,-0.037284564,0.08797065,-0.1374239,0.13272195,1,1,0,1
1.0,0.18953672,0.3095298,0.17033333,0.033596564,-0.08639652,0.05279996,0.036608562,-0.034346458,0.048251797,1,1,0,2
4.0,0.5871445,0.5277328,0.5559003,-0.030218655,0.029193046,0.0010256099,-0.055050742,-0.14243975,0.07969858,1,1,0,1
1.0,0.12221362,0.0,0.0,-0.08147574,0.04073787,0.04073787,0.1596951,-0.1832476,-0.17328395,1,1,1,2
3.0,0.25132057,0.60710436,0.31205514,0.13883944,-0.21694432,0.078104876,-0.11871175,-0.10149579,0.049862318,1,1,1,1
1.0,0.0,0.08754984,0.1340684,0.07387275,-0.013677092,-0.06019566,-0.35247928,-0.07953907,-0.06885532,1,1,1,2
2.0,0.27424496,0.4210858,0.6512855,0.17462714,0.027786283,-0.20241342,-0.2936094,-0.058353975,0.15863502,1,1,1,2
2.0,0.42701775,0.268566,0.27134734,-0.10470739,0.053744372,0.050963018,0.016132964,-0.04782135,0.013261436,1,1,1,1
4.0,0.61137444,0.3589936,0.7418025,-0.04065093,0.21172993,-0.171079,-0.246839,0.15339938,0.02580698,0,1,0,1
5.0,1.0,0.66471076,0.8853004,-0.1499963,0.18529297,-0.03529669,-0.066164136,-0.033598542,-0.14567085,0,1,0,1
1.0,0.17265862,0.176639,0.40809017,0.07980397,0.0758236,-0.15562756,0.07502027,-0.22684918,0.03654139,1,1,0,2
5.0,1.0,0.72254765,0.71614754,-0.18710162,0.09035076,0.09675085,-0.25122875,-0.04840176,-0.072713464,0,0,0,0
5.0,0.84724283,0.7695943,0.81385285,-0.03701284,0.04063571,-0.0036228679,-0.030846382,-0.037090905,0.057039738,0,0,0,0
2.0,0.43816623,0.46758804,0.34382915,-0.021638429,-0.051060233,0.07269866,-0.042915232,-0.2573285,-0.048405107,1,1,1,2
4.0,0.84243035,0.36984617,0.7665043,-0.18283677,0.28974745,-0.10691068,-0.16131482,-0.032458566,-0.073639534,0,1,1,1
3.0,0.7710545,0.7933701,0.6258451,-0.040964603,-0.0632802,0.104244806,0.006621263,-0.07614495,0.029056786,0,0,0,1
2.0,0.27958375,0.4802953,0.40229288,0.10780689,-0.09290465,-0.0149022415,-0.05471836,-0.04090355,-0.01354476,1,1,1,2
3.0,0.771201,0.20639858,0.4406326,-0.29845694,0.2663455,0.03211145,0.040466342,-0.023914889,-0.15117913,0,1,1,2
1.0,0.2730237,0.17309049,0.0,-0.12431897,-0.024385754,0.14870472,-0.041053955,-0.065607645,0.110479794,1,1,1,2
5.0,0.7358302,0.5093277,0.9860689,0.00791209,0.23441456,-0.24232665,-0.06369074,-0.03478816,-0.027494434,0,0,0,0
6.0,0.72067255,0.7826068,0.7282283,0.023163315,-0.038770903,0.01560759,0.029098894,-0.068661734,0.07997149,1,0,0,0
5.0,1.0,0.6861539,1.0,-0.10461537,0.20923074,-0.10461537,0.12114357,0.03113518,-0.013481199,0,1,0,0
4.0,0.72908735,0.7921493,0.22333895,-0.14756218,-0.21062408,0.35818627,0.11652198,-0.065227665,-0.12116062,0,0,1,1
4.0,0.6589319,0.8125151,0.6265229,0.040391374,-0.113191776,0.0728004,0.04213821,0.039128844,-0.040040407,0,0,0,1
6.0,0.90128964,1.0,1.0,0.06580692,-0.03290346,-0.03290346,0.07869561,-0.1195286,0.05528746,0,0,1,0
2.0,0.2471194,0.32891506,0.5536309,0.12943572,0.04764004,-0.17707576,-0.09743904,-0.08310592,0.21635185,0,1,1,1
1.0,0.30031657,0.062466286,0.2583931,-0.093257904,0.14459236,-0.05133446,-0.0647358,-0.00947986,0.0657784,1,1,1,2
4.0,0.6261513,0.60000336,0.6608559,0.0028521924,0.029000165,-0.031852357,0.028927214,-0.1391084,-0.07100404,0,0,0,1
2.0,0.6002119,0.8200593,0.3225328,-0.019277232,-0.23912464,0.25840187,0.0012415849,-0.08424144,-0.18086508,1,0,1,1
2.0,0.7423661,0.48364872,0.47343493,-0.17588285,0.082834534,0.093048304,0.043124214,0.0180208,-0.017133422,0,1,0,1
1.0,0.34310004,0.25345364,0.5576261,0.041626554,0.13127296,-0.17289951,0.11173878,-0.12201634,-0.01660433,1,1,0,2
4.0,0.5499503,0.616087,0.48955524,0.0019138819,-0.064222835,0.062308952,-0.038286373,0.08403242,0.06812325,1,1,1,1
2.0,0.4339594,0.47118887,0.4759546,0.02640823,-0.010821249,-0.015586981,-0.17715435,-0.03518155,0.097534604,1,1,1,1
2.0,0.18645051,0.48776516,0.2611156,0.12532657,-0.17598805,0.050661474,-0.12554319,-0.069908164,0.030481324,1,1,1,2
1.0,0.0,0.122170724,0.058421884,0.060197536,-0.061973188,0.0017756517,-0.028827814,0.0032832013,0.05454119,1,1,1,2
3.0,0.46481726,0.7138121,0.28259328,0.022256972,-0.2267379,0.20448093,-0.06245534,-0.021602245,-0.052216336,1,0,1,1
5.0,1.0,0.62232894,1.0,-0.12589034,0.2517807,-0.12589034,-0.12280166,-0.0150502445,0.08389866,0,0,0,0
2.0,0.37158197,0.49242362,0.3410911,0.030116932,-0.09072474,0.060607806,-0.030157948,-0.052157383,-0.0020973748,1,1,1,1
4.0,0.63623285,0.64096075,0.63706154,0.0018522133,-0.0028757271,0.0010235137,-0.09100226,-0.040385112,0.18784091,0,0,0,0
5.0,1.0,0.8718205,0.7117174,-0.1388207,-0.0106412005,0.1494619,0.05856974,-0.1147589,0.013297749,0,0,0,0
2.0,0.30308488,0.23496126,0.32536638,-0.015280712,0.052842923,-0.03756221,0.11753987,0.020614883,-0.055754278,1,1,1,2
5.0,0.78100103,0.91708773,0.7483047,0.034463495,-0.10162325,0.06715976,0.10791466,-0.07285828,0.06380615,0,0,0,0
4.0,0.67864347,0.7178856,0.56477886,-0.024874125,-0.064116314,0.088990435,-0.11269574,0.077819854,0.13745472,0,0,0,1
4.0,0.63491845,0.8094818,0.41077524,-0.016526645,-0.19108996,0.2076166,-0.0771912,-0.11602716,0.050653927,0,0,1,1
1.0,0.289371,0.22834305,0.1193114,-0.07702919,-0.016001228,0.09303042,-0.18796606,0.06959113,0.0005030595,1,1,1,2
1.0,0.19460975,0.21720365,0.16864443,-0.0011238096,-0.023717705,0.024841515,0.06859441,-0.12573463,-0.045011822,1,1,1,2
6.0,0.97298396,1.0,0.92645246,-0.00650517,-0.03352119,0.04002636,0.008767314,0.06372959,-0.08773422,0,0,0,0
5.0,0.6585899,1.0,0.98558223,0.22280082,-0.11860929,-0.104191534,0.14640312,-0.04943024,0.1151743,1,1,0,0
6.0,1.0,0.7787748,1.0,-0.073741734,0.14748347,-0.073741734,0.055721864,-0.0051409393,0.118658,0,1,0,0
6.0,0.509098,0.85460347,1.0,0.27880248,-0.06670297,-0.21209952,-0.060537376,-0.069994435,-0.21065514,1,0,0,0
1.0,0.020925328,0.37559876,0.32313663,0.21896157,-0.13571185,-0.08324972,-0.2228573,-0.117646426,-0.12242836,1,1,1,2
5.0,0.49059522,0.61837274,0.86347204,0.16688477,0.039107293,-0.20599206,0.0046237,-0.065140404,0.05945271,1,1,0,1
3.0,0.6514382,0.2901498,0.59005874,-0.14088926,0.2203991,-0.07950984,0.18724073,0.020333663,-0.075514585,0,1,1,2
5.0,0.87178326,0.98779535,0.8455642,0.029931022,-0.08608109,0.056150068,0.08276745,0.054029122,0.045771763,0,0,1,0
1.0,0.24168804,0.3084321,0.21024548,0.011767166,-0.054976895,0.04320973,-0.0502708,0.011332032,-0.1340929,1,1,0,2
2.0,0.50533235,0.2861482,0.37920883,-0.115102574,0.10408161,0.011020961,0.05978627,-0.014335725,-0.113974996,1,1,1,1
5.0,0.9172796,0.84776765,0.9058963,-0.026965098,0.042546883,-0.015581784,0.06880619,0.18695386,-0.11496523,0,0,0,0
5.0,0.7208664,0.86238354,0.87121093,0.097287215,-0.044229914,-0.0530573,0.1115978,-0.09907911,-0.017709635,0,0,0,0
4.0,0.695562,0.70390034,0.57403004,-0.037731204,-0.046069544,0.08380075,-0.10241382,-0.03662207,-0.01109464,0,0,0,0
2.0,0.29243293,0.44213492,0.39195076,0.083073266,-0.06662871,-0.01644455,0.011811035,-0.28990507,-0.15410626,1,1,1,2
2.0,0.12643321,0.30461156,0.14172778,0.064490974,-0.11368738,0.0491964,-0.19000106,-0.0031913738,-0.14895411,1,1,1,2
6.0,1.0,0.96885437,0.9523184,-0.026275761,0.004869868,0.021405892,-0.18877648,-0.09640491,-0.0430461,0,0,0,0
3.0,0.22162278,0.30130938,0.07143616,-0.023500012,-0.1031866,0.12668662,0.03325283,-0.045020867,-0.07860794,0,1,1,2
3.0,0.48021278,0.6363226,0.32492587,0.00027431667,-0.15583554,0.15556122,0.09806349,-0.09736479,-0.11088829,1,1,1,1
4.0,0.53621984,0.4061341,0.69866127,0.0107852435,0.14087097,-0.15165621,-0.030259369,-0.050330464,0.043197285,1,1,1,2
3.0,0.5552949,0.56953317,0.37679625,-0.05475345,-0.068991736,0.12374519,-0.026546014,-0.019095311,-0.07806738,0,1,1,2
4.0,0.5956602,0.82680255,0.68377006,0.106417365,-0.124724925,0.018307555,0.01823748,-0.084604844,-0.0032133898,0,0,0,1
3.0,0.4525971,0.599939,0.17604929,-0.04306864,-0.19041052,0.23347916,0.08925837,-0.0028903126,0.0044279234,1,1,1,2
